Yelp URL,Rating,Date,Review Text,quantitative_llm_response,quantitative_llm_response_standardized
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,11/1/2020,"I scrolled through Google to find the closest Boba place and found Rewind. It was so worth the 15 minutes! I LOVED EVERYTHING I ORDERED. The staff was so kind and friendly, the atmosphere was so calming. A good place to sit down and enjoy your boba. The decor is so aesthetically pleasing. It was so delicious, I almost cried it was gone. The rose milk latte was so fresh and sweet which is how I love my boba. I also tried the house coffee with rose cream (not pictured) was so good and refreshing. It was Literal perfection! I cannot wait to come back!","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['rose milk latte', 'house coffee with rose cream'], 'positive_points': ['kind and friendly staff', 'calming atmosphere', 'aesthetically pleasing decor', 'good place to sit down'], 'rating': 5, 'original_review': 'I scrolled through Google to find the closest Boba place and found Rewind. It was so worth the 15 minutes! I LOVED EVERYTHING I ORDERED. The staff was so kind and friendly, the atmosphere was so calming. A good place to sit down and enjoy your boba. The decor is so aesthetically pleasing. It was so delicious, I almost cried it was gone. The rose milk latte was so fresh and sweet which is how I love my boba. I also tried the house coffee with rose cream (not pictured) was so good and refreshing. It was Literal perfection! I cannot wait to come back!', 'standardized_pain_points': [], 'standardized_positive_points': ['Friendly and Helpful Staff', 'calming atmosphere', 'aesthetically pleasing decor', 'good place to sit down']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['rose milk latte', 'house coffee with rose cream'], 'positive_points': ['kind and friendly staff', 'calming atmosphere', 'aesthetically pleasing decor', 'good place to sit down'], 'rating': 5, 'original_review': 'I scrolled through Google to find the closest Boba place and found Rewind. It was so worth the 15 minutes! I LOVED EVERYTHING I ORDERED. The staff was so kind and friendly, the atmosphere was so calming. A good place to sit down and enjoy your boba. The decor is so aesthetically pleasing. It was so delicious, I almost cried it was gone. The rose milk latte was so fresh and sweet which is how I love my boba. I also tried the house coffee with rose cream (not pictured) was so good and refreshing. It was Literal perfection! I cannot wait to come back!', 'standardized_pain_points': [], 'standardized_positive_points': ['Friendly and Helpful Staff', 'calming atmosphere', 'aesthetically pleasing decor', 'good place to sit down']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,11/24/2021,This ice cream was exceptionally good. I would so come back here next time I'm in PHX. Think of getting soft serve ice cream mixed in with you favorite cereal... this is the place to go!,"{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream'], 'positive_points': [], 'rating': 5, 'original_review': ""This ice cream was exceptionally good. I would so come back here next time I'm in PHX. Think of getting soft serve ice cream mixed in with you favorite cereal... this is the place to go!"", 'standardized_pain_points': [], 'standardized_positive_points': []}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream'], 'positive_points': [], 'rating': 5, 'original_review': ""This ice cream was exceptionally good. I would so come back here next time I'm in PHX. Think of getting soft serve ice cream mixed in with you favorite cereal... this is the place to go!"", 'standardized_pain_points': [], 'standardized_positive_points': []}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,3/19/2022,"I love coming here. It's the first boba place I went to after moving to the valley. Their customer service is amazing, everyone is super kind every time. They have so many options. Delicious locally made ice cream with vegan options! The establishment is always clean and picture ready. There's not enough nice things to be said about Rewind.","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream'], 'positive_points': ['amazing customer service', 'super kind staff', 'lots of options', 'clean establishment'], 'rating': 5, 'original_review': ""I love coming here. It's the first boba place I went to after moving to the valley. Their customer service is amazing, everyone is super kind every time. They have so many options. Delicious locally made ice cream with vegan options! The establishment is always clean and picture ready. There's not enough nice things to be said about Rewind."", 'standardized_pain_points': [], 'standardized_positive_points': ['amazing customer service', 'super kind staff', 'lots of options', 'clean establishment']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream'], 'positive_points': ['amazing customer service', 'super kind staff', 'lots of options', 'clean establishment'], 'rating': 5, 'original_review': ""I love coming here. It's the first boba place I went to after moving to the valley. Their customer service is amazing, everyone is super kind every time. They have so many options. Delicious locally made ice cream with vegan options! The establishment is always clean and picture ready. There's not enough nice things to be said about Rewind."", 'standardized_pain_points': [], 'standardized_positive_points': ['amazing customer service', 'super kind staff', 'lots of options', 'clean establishment']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,6/2/2021,This place was delicious! They had lots of vegan options. I didn't know vegan ice cream could taste like the real deal. They also had lots of options of non vegan ice cream as well. You can taste test them if you'd like. It's a little pricier but worth it!,"{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['vegan ice cream', 'non vegan ice cream'], 'positive_points': [], 'rating': 5, 'original_review': ""This place was delicious! They had lots of vegan options. I didn't know vegan ice cream could taste like the real deal. They also had lots of options of non vegan ice cream as well. You can taste test them if you'd like. It's a little pricier but worth it!"", 'standardized_pain_points': [], 'standardized_positive_points': []}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['vegan ice cream', 'non vegan ice cream'], 'positive_points': [], 'rating': 5, 'original_review': ""This place was delicious! They had lots of vegan options. I didn't know vegan ice cream could taste like the real deal. They also had lots of options of non vegan ice cream as well. You can taste test them if you'd like. It's a little pricier but worth it!"", 'standardized_pain_points': [], 'standardized_positive_points': []}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,2/3/2022,Great service! Not your average ice cream stop but work a stop to try something different. Fun choices for kids and adults,"{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream'], 'positive_points': ['Great service', 'Fun choices for kids and adults'], 'rating': 5, 'original_review': 'Great service! Not your average ice cream stop but work a stop to try something different. Fun choices for kids and adults', 'standardized_pain_points': [], 'standardized_positive_points': ['Excellent Service', 'fun choices for kids and adults']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream'], 'positive_points': ['Great service', 'Fun choices for kids and adults'], 'rating': 5, 'original_review': 'Great service! Not your average ice cream stop but work a stop to try something different. Fun choices for kids and adults', 'standardized_pain_points': [], 'standardized_positive_points': ['Excellent Service', 'fun choices for kids and adults']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,8/23/2020,"Craving some bubble tea? Be kind, visit Rewind! This shop is in the same plaza as Pokitrition, Culver's and Firehouse Subs so you can can get some food in addition to drinks and dessert if you so desire. The menu has a plethora of ice cream and bubble tea options. I opted for the brown sugar milk tea, mountain green immuni-T and a lychee peach green tea. I enjoyed every drink! The brown sugar milk tea had a good balance of sweetness + creaminess and had a hint of caramel undertone in it. I wanted it with boba but unfortunately it would have taken 30 minutes for them to make it. I personally think if you're a bubble tea shop you should always have boba ready and waiting for the customer during business hours, especially if the only mix in options for your drinks are boba or crystal boba. The immuni-T was filled with fresh ginger, lemon and honey. It was cool and refreshing with a bit of a kick to it from the ginger. I also enjoyed the lychee peach green tea, a delicate tasting and lightly sweetened drink. Service was good and I was happy with the sweetness amounts the bobarista recommended for each drink. I'll be back to try more if I'm in the area.","{'pain_point_dishes': [], 'pain_points': ['slow boba preparation'], 'positive_point_dishes': ['brown sugar milk tea', 'mountain green immuni-T', 'lychee peach green tea'], 'positive_points': ['good service', 'accurate sweetness recommendations'], 'rating': 5, 'original_review': ""Craving some bubble tea? Be kind, visit Rewind! This shop is in the same plaza as Pokitrition, Culver's and Firehouse Subs so you can can get some food in addition to drinks and dessert if you so desire. The menu has a plethora of ice cream and bubble tea options. I opted for the brown sugar milk tea, mountain green immuni-T and a lychee peach green tea. I enjoyed every drink! The brown sugar milk tea had a good balance of sweetness + creaminess and had a hint of caramel undertone in it. I wanted it with boba but unfortunately it would have taken 30 minutes for them to make it. I personally think if you're a bubble tea shop you should always have boba ready and waiting for the customer during business hours, especially if the only mix in options for your drinks are boba or crystal boba. The immuni-T was filled with fresh ginger, lemon and honey. It was cool and refreshing with a bit of a kick to it from the ginger. I also enjoyed the lychee peach green tea, a delicate tasting and lightly sweetened drink. Service was good and I was happy with the sweetness amounts the bobarista recommended for each drink. I'll be back to try more if I'm in the area."", 'standardized_pain_points': ['Service Speed Issues'], 'standardized_positive_points': ['Excellent Service', 'Customizable Service']}","{'pain_point_dishes': [], 'pain_points': ['slow boba preparation'], 'positive_point_dishes': ['brown sugar milk tea', 'mountain green immuni-T', 'lychee peach green tea'], 'positive_points': ['good service', 'accurate sweetness recommendations'], 'rating': 5, 'original_review': ""Craving some bubble tea? Be kind, visit Rewind! This shop is in the same plaza as Pokitrition, Culver's and Firehouse Subs so you can can get some food in addition to drinks and dessert if you so desire. The menu has a plethora of ice cream and bubble tea options. I opted for the brown sugar milk tea, mountain green immuni-T and a lychee peach green tea. I enjoyed every drink! The brown sugar milk tea had a good balance of sweetness + creaminess and had a hint of caramel undertone in it. I wanted it with boba but unfortunately it would have taken 30 minutes for them to make it. I personally think if you're a bubble tea shop you should always have boba ready and waiting for the customer during business hours, especially if the only mix in options for your drinks are boba or crystal boba. The immuni-T was filled with fresh ginger, lemon and honey. It was cool and refreshing with a bit of a kick to it from the ginger. I also enjoyed the lychee peach green tea, a delicate tasting and lightly sweetened drink. Service was good and I was happy with the sweetness amounts the bobarista recommended for each drink. I'll be back to try more if I'm in the area."", 'standardized_pain_points': ['Service Speed Issues'], 'standardized_positive_points': ['Excellent Service', 'Customizable Service']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,12/29/2021,"There is a lot of variety at Rewind, from soft serve with mix-ins, various sweet tea concoctions, and scoop ice cream. I tried a vanilla swirl with Reese's peanut butter cups mixed in - kind of like a Blizzard at DQ, with banana slices on top. The ice cream was quite sweet. The presentation was nice with bananas strategically placed. It was very soft and started melting over my cup almost immediately even though it was a cold day so prepare to start eating right away.","{'pain_point_dishes': [""vanilla swirl with Reese's peanut butter cups""], 'positive_point_dishes': [""vanilla swirl with Reese's peanut butter cups""], 'rating': 4, 'original_review': ""There is a lot of variety at Rewind, from soft serve with mix-ins, various sweet tea concoctions, and scoop ice cream. I tried a vanilla swirl with Reese's peanut butter cups mixed in - kind of like a Blizzard at DQ, with banana slices on top. The ice cream was quite sweet. The presentation was nice with bananas strategically placed. It was very soft and started melting over my cup almost immediately even though it was a cold day so prepare to start eating right away.""}","{'pain_point_dishes': [""vanilla swirl with Reese's peanut butter cups""], 'positive_point_dishes': [""vanilla swirl with Reese's peanut butter cups""], 'rating': 4, 'original_review': ""There is a lot of variety at Rewind, from soft serve with mix-ins, various sweet tea concoctions, and scoop ice cream. I tried a vanilla swirl with Reese's peanut butter cups mixed in - kind of like a Blizzard at DQ, with banana slices on top. The ice cream was quite sweet. The presentation was nice with bananas strategically placed. It was very soft and started melting over my cup almost immediately even though it was a cold day so prepare to start eating right away.""}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,10/10/2020,"GREAT LOOKING ICE CREAM Went right up to the counter to order. There are many yummy sounding ice cream combinations but I got the Minion's Treat. I also decided to get the Thai Tea Crush. There were a lot of people that ordered before me but everyone's ice cream came out in a timely manner. The ice cream gets blended with your choice of mix-ins. Personally I thought there was not enough mixed in as not every bite was flavorful. Even though every bite was not packed with bananas and Frosted Flakes, it was still good. The Thai Tea Crush was good but a bit watery for me. Overall, try it out if you want a cold instagramable looking treat.","{'pain_point_dishes': [""Minion's Treat"", 'Thai Tea Crush'], 'pain_points': [], 'positive_point_dishes': [""Minion's Treat"", 'Thai Tea Crush'], 'positive_points': ['timely service'], 'rating': 4, 'original_review': ""GREAT LOOKING ICE CREAM Went right up to the counter to order. There are many yummy sounding ice cream combinations but I got the Minion's Treat. I also decided to get the Thai Tea Crush. There were a lot of people that ordered before me but everyone's ice cream came out in a timely manner. The ice cream gets blended with your choice of mix-ins. Personally I thought there was not enough mixed in as not every bite was flavorful. Even though every bite was not packed with bananas and Frosted Flakes, it was still good. The Thai Tea Crush was good but a bit watery for me. Overall, try it out if you want a cold instagramable looking treat."", 'standardized_pain_points': [], 'standardized_positive_points': ['Excellent Service']}","{'pain_point_dishes': [""Minion's Treat"", 'Thai Tea Crush'], 'pain_points': [], 'positive_point_dishes': [""Minion's Treat"", 'Thai Tea Crush'], 'positive_points': ['timely service'], 'rating': 4, 'original_review': ""GREAT LOOKING ICE CREAM Went right up to the counter to order. There are many yummy sounding ice cream combinations but I got the Minion's Treat. I also decided to get the Thai Tea Crush. There were a lot of people that ordered before me but everyone's ice cream came out in a timely manner. The ice cream gets blended with your choice of mix-ins. Personally I thought there was not enough mixed in as not every bite was flavorful. Even though every bite was not packed with bananas and Frosted Flakes, it was still good. The Thai Tea Crush was good but a bit watery for me. Overall, try it out if you want a cold instagramable looking treat."", 'standardized_pain_points': [], 'standardized_positive_points': ['Excellent Service']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,3/20/2022,This spot is definitely in my top 5 for Thai tea. I ordered my Thai tea at 50% sweetness and I'm happy I did because their boba was surprisingly pretty sweet which was a great surprise. Probably some of the best boba I've had. Thai tea had great flavor. My only complaint was the cashier taking the order. When we were ready to order he just looked at us and didn't say a word. Not sure what his deal was but he needs some more training on customer service. Gotta stop by here if you like Thai tea though.,"{'pain_point_dishes': [], 'pain_points': ['poor customer service'], 'positive_point_dishes': ['Thai tea', 'boba'], 'positive_points': ['great Thai tea flavor', 'excellent boba'], 'rating': 5, 'original_review': ""This spot is definitely in my top 5 for Thai tea. I ordered my Thai tea at 50% sweetness and I'm happy I did because their boba was surprisingly pretty sweet which was a great surprise. Probably some of the best boba I've had. Thai tea had great flavor. My only complaint was the cashier taking the order. When we were ready to order he just looked at us and didn't say a word. Not sure what his deal was but he needs some more training on customer service. Gotta stop by here if you like Thai tea though."", 'standardized_pain_points': ['Inattentive Service'], 'standardized_positive_points': ['great thai tea flavor', 'Special Menu Items']}","{'pain_point_dishes': [], 'pain_points': ['poor customer service'], 'positive_point_dishes': ['Thai tea', 'boba'], 'positive_points': ['great Thai tea flavor', 'excellent boba'], 'rating': 5, 'original_review': ""This spot is definitely in my top 5 for Thai tea. I ordered my Thai tea at 50% sweetness and I'm happy I did because their boba was surprisingly pretty sweet which was a great surprise. Probably some of the best boba I've had. Thai tea had great flavor. My only complaint was the cashier taking the order. When we were ready to order he just looked at us and didn't say a word. Not sure what his deal was but he needs some more training on customer service. Gotta stop by here if you like Thai tea though."", 'standardized_pain_points': ['Inattentive Service'], 'standardized_positive_points': ['great thai tea flavor', 'Special Menu Items']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,8/16/2020,"Dropped by Rewind on a weekday and was not disappointed in the least! I love strawberry matcha drinks and was so used to being able to find them all over the Bay. However, I hadn't really found a good place to grab one in AZ. I ordered the strawberry matcha with boba at 75% sweetness. First off, the boba was great! It had the perfect chewiness and was sweet without being overly sugary. Definitely a plus point here. The drink itself was good though the strawberry was a bit more artificial than I liked. It also was not as rich as I am used to so that was the only tiny critique I had. Overall, this place is cute and the drinks are delicious. Service is friendly as well. I will definitely be back to try other menu items including the ice cream which looked scrumptious! In regards to Covid, it was great to see everyone wearing masks. There is seating outside with spaced tables if you would like to brave the heat and sip your drinks before heading home. Parking is quite easy within the complex so you can attempt to drink your tea in the car instead of melting as well.","{'pain_point_dishes': ['strawberry matcha'], 'pain_points': [], 'positive_point_dishes': ['boba', 'ice cream'], 'positive_points': ['friendly service', 'cute place', 'delicious drinks'], 'rating': 5, 'original_review': ""Dropped by Rewind on a weekday and was not disappointed in the least! I love strawberry matcha drinks and was so used to being able to find them all over the Bay. However, I hadn't really found a good place to grab one in AZ. I ordered the strawberry matcha with boba at 75% sweetness. First off, the boba was great! It had the perfect chewiness and was sweet without being overly sugary. Definitely a plus point here. The drink itself was good though the strawberry was a bit more artificial than I liked. It also was not as rich as I am used to so that was the only tiny critique I had. Overall, this place is cute and the drinks are delicious. Service is friendly as well. I will definitely be back to try other menu items including the ice cream which looked scrumptious! In regards to Covid, it was great to see everyone wearing masks. There is seating outside with spaced tables if you would like to brave the heat and sip your drinks before heading home. Parking is quite easy within the complex so you can attempt to drink your tea in the car instead of melting as well."", 'standardized_pain_points': [], 'standardized_positive_points': ['Friendly and Helpful Staff', 'Good Atmosphere', 'Special Menu Items']}","{'pain_point_dishes': ['strawberry matcha'], 'pain_points': [], 'positive_point_dishes': ['boba', 'ice cream'], 'positive_points': ['friendly service', 'cute place', 'delicious drinks'], 'rating': 5, 'original_review': ""Dropped by Rewind on a weekday and was not disappointed in the least! I love strawberry matcha drinks and was so used to being able to find them all over the Bay. However, I hadn't really found a good place to grab one in AZ. I ordered the strawberry matcha with boba at 75% sweetness. First off, the boba was great! It had the perfect chewiness and was sweet without being overly sugary. Definitely a plus point here. The drink itself was good though the strawberry was a bit more artificial than I liked. It also was not as rich as I am used to so that was the only tiny critique I had. Overall, this place is cute and the drinks are delicious. Service is friendly as well. I will definitely be back to try other menu items including the ice cream which looked scrumptious! In regards to Covid, it was great to see everyone wearing masks. There is seating outside with spaced tables if you would like to brave the heat and sip your drinks before heading home. Parking is quite easy within the complex so you can attempt to drink your tea in the car instead of melting as well."", 'standardized_pain_points': [], 'standardized_positive_points': ['Friendly and Helpful Staff', 'Good Atmosphere', 'Special Menu Items']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,3/1/2021,This is a very popular place. There was a lot of foot traffic in and out which was a good sign. They have a simple menu and easy to understand. Ambiance inside was nice and bright. Seating is limited. There is outdoor seating but very limited as well. The staff were great. They explained the menu what the new flavors were and the wait time for everything. They provide samples if needed and the amount of ice cream is a good amount. The shakes are great even the coconut I was great in place of vanilla. It would be good to have more flavors available for the shakes. There are a good amount of choices for the boba. Looking forward to coming,"{'pain_point_dishes': [], 'pain_points': ['limited seating'], 'positive_point_dishes': ['shakes', 'ice cream', 'boba'], 'positive_points': ['friendly staff', 'good service', 'nice ambiance'], 'rating': 4, 'original_review': 'This is a very popular place. There was a lot of foot traffic in and out which was a good sign. They have a simple menu and easy to understand. Ambiance inside was nice and bright. Seating is limited. There is outdoor seating but very limited as well. The staff were great. They explained the menu what the new flavors were and the wait time for everything. They provide samples if needed and the amount of ice cream is a good amount. The shakes are great even the coconut I was great in place of vanilla. It would be good to have more flavors available for the shakes. There are a good amount of choices for the boba. Looking forward to coming', 'standardized_pain_points': ['Limited Seating'], 'standardized_positive_points': ['Friendly and Helpful Staff', 'Excellent Service', 'Good Atmosphere']}","{'pain_point_dishes': [], 'pain_points': ['limited seating'], 'positive_point_dishes': ['shakes', 'ice cream', 'boba'], 'positive_points': ['friendly staff', 'good service', 'nice ambiance'], 'rating': 4, 'original_review': 'This is a very popular place. There was a lot of foot traffic in and out which was a good sign. They have a simple menu and easy to understand. Ambiance inside was nice and bright. Seating is limited. There is outdoor seating but very limited as well. The staff were great. They explained the menu what the new flavors were and the wait time for everything. They provide samples if needed and the amount of ice cream is a good amount. The shakes are great even the coconut I was great in place of vanilla. It would be good to have more flavors available for the shakes. There are a good amount of choices for the boba. Looking forward to coming', 'standardized_pain_points': ['Limited Seating'], 'standardized_positive_points': ['Friendly and Helpful Staff', 'Excellent Service', 'Good Atmosphere']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,1,6/4/2022,Absolutely awful experience!! It was hair in my ice cream and the manager was super rude about it and said they don't give refunds!,"{'pain_point_dishes': ['ice cream'], 'pain_points': ['rude manager', 'no refunds'], 'positive_point_dishes': [], 'positive_points': [], 'rating': 0, 'original_review': ""Absolutely awful experience!! It was hair in my ice cream and the manager was super rude about it and said they don't give refunds!"", 'standardized_pain_points': ['Staff Behavior Issues', 'Refund Policy Issues'], 'standardized_positive_points': []}","{'pain_point_dishes': ['ice cream'], 'pain_points': ['rude manager', 'no refunds'], 'positive_point_dishes': [], 'positive_points': [], 'rating': 0, 'original_review': ""Absolutely awful experience!! It was hair in my ice cream and the manager was super rude about it and said they don't give refunds!"", 'standardized_pain_points': ['Staff Behavior Issues', 'Refund Policy Issues'], 'standardized_positive_points': []}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,1/12/2021,"Rewind is a matcha specialty cafe which I was really excited to try. I have been here for both ice cream and boba drinks. They have both soft serve and hard scoop artisanal varieties. I ordered the Matcha Madness soft serve which came with chocolate shavings and picky sticks. I found the matcha flavor to be bland unfortunately. The hard scoop ice creams are not available in matcha flavor. On to the drinks, I ordered the strawberry matcha latte at the recommended 75% sweetness. The matcha flavoring was quite prominent, I was very happy with my choice. I would like to try the Matcha Americano next. I also had the Butterfly Strawberry Lemonade. Its colors were so beautiful I hesitated to mix it up but alas, must move forward. This drink is pretty unique in that none of the flavors are distinctive. If someone handed me the drink I would not have guessed it contained strawberries or lemons. It was a little too sweet for me at 75%, I would order 50% next time.","{'pain_point_dishes': ['Matcha Madness soft serve', 'Butterfly Strawberry Lemonade'], 'pain_points': [], 'positive_point_dishes': ['strawberry matcha latte'], 'positive_points': [], 'rating': 3, 'original_review': 'Rewind is a matcha specialty cafe which I was really excited to try. I have been here for both ice cream and boba drinks. They have both soft serve and hard scoop artisanal varieties. I ordered the Matcha Madness soft serve which came with chocolate shavings and picky sticks. I found the matcha flavor to be bland unfortunately. The hard scoop ice creams are not available in matcha flavor. On to the drinks, I ordered the strawberry matcha latte at the recommended 75% sweetness. The matcha flavoring was quite prominent, I was very happy with my choice. I would like to try the Matcha Americano next. I also had the Butterfly Strawberry Lemonade. Its colors were so beautiful I hesitated to mix it up but alas, must move forward. This drink is pretty unique in that none of the flavors are distinctive. If someone handed me the drink I would not have guessed it contained strawberries or lemons. It was a little too sweet for me at 75%, I would order 50% next time.', 'standardized_pain_points': [], 'standardized_positive_points': []}","{'pain_point_dishes': ['Matcha Madness soft serve', 'Butterfly Strawberry Lemonade'], 'pain_points': [], 'positive_point_dishes': ['strawberry matcha latte'], 'positive_points': [], 'rating': 3, 'original_review': 'Rewind is a matcha specialty cafe which I was really excited to try. I have been here for both ice cream and boba drinks. They have both soft serve and hard scoop artisanal varieties. I ordered the Matcha Madness soft serve which came with chocolate shavings and picky sticks. I found the matcha flavor to be bland unfortunately. The hard scoop ice creams are not available in matcha flavor. On to the drinks, I ordered the strawberry matcha latte at the recommended 75% sweetness. The matcha flavoring was quite prominent, I was very happy with my choice. I would like to try the Matcha Americano next. I also had the Butterfly Strawberry Lemonade. Its colors were so beautiful I hesitated to mix it up but alas, must move forward. This drink is pretty unique in that none of the flavors are distinctive. If someone handed me the drink I would not have guessed it contained strawberries or lemons. It was a little too sweet for me at 75%, I would order 50% next time.', 'standardized_pain_points': [], 'standardized_positive_points': []}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,4/7/2022,"The bobas were chewy and hard. They could keep the kitchen area cleaner and better stocked. One of the staff members was polite and another was expressive in a not-polite way. I asked if they sold like tubs of ice creams with toppings (If they did I wanted to take four multiple folks). In my mind, they could say no which the polite one said. But the other one looked annoyed. Use questions as a way to enhance customer experience. They have a lot of room to improve.","{'pain_point_dishes': ['bobas'], 'pain_points': ['kitchen area not clean', 'kitchen area not stocked', 'staff not polite', 'staff annoyed', 'general service improvement'], 'positive_point_dishes': [], 'positive_points': ['polite staff'], 'rating': 2, 'original_review': 'The bobas were chewy and hard. They could keep the kitchen area cleaner and better stocked. One of the staff members was polite and another was expressive in a not-polite way. I asked if they sold like tubs of ice creams with toppings (If they did I wanted to take four multiple folks). In my mind, they could say no which the polite one said. But the other one looked annoyed. Use questions as a way to enhance customer experience. They have a lot of room to improve.', 'standardized_pain_points': ['kitchen area not clean', 'kitchen area not stocked', 'staff not polite', 'staff annoyed', 'general service improvement'], 'standardized_positive_points': ['polite staff']}","{'pain_point_dishes': ['bobas'], 'pain_points': ['kitchen area not clean', 'kitchen area not stocked', 'staff not polite', 'staff annoyed', 'general service improvement'], 'positive_point_dishes': [], 'positive_points': ['polite staff'], 'rating': 2, 'original_review': 'The bobas were chewy and hard. They could keep the kitchen area cleaner and better stocked. One of the staff members was polite and another was expressive in a not-polite way. I asked if they sold like tubs of ice creams with toppings (If they did I wanted to take four multiple folks). In my mind, they could say no which the polite one said. But the other one looked annoyed. Use questions as a way to enhance customer experience. They have a lot of room to improve.', 'standardized_pain_points': ['kitchen area not clean', 'kitchen area not stocked', 'staff not polite', 'staff annoyed', 'general service improvement'], 'standardized_positive_points': ['polite staff']}"
